UTC Timestamp (Interval Ending),Local Timestamp Eastern Time (Interval Beginning),Local Timestamp Eastern Time (Interval Ending),Local Date,Hour Number,Total Generation (MW),Coal Generation (MW),Gas Generation (MW),Hydro Generation (MW),Multiple Fuels Generation (MW),Nuclear Generation (MW),Oil Generation (MW),Other Renewables Generation (MW),Solar Generation (MW),Storage Generation (MW),Wind Generation (MW)
1/11/2024 17:00,1/11/2024 11:00,1/11/2024 12:00,1/11/2024,12,105173,21253,40104,1520,67,32511,221,582,3339,0,5576
1/11/2024 18:00,1/11/2024 12:00,1/11/2024 13:00,1/11/2024,13,103498,21491,39349,1506,20,32504,218,573,3615,0,4222
1/11/2024 19:00,1/11/2024 13:00,1/11/2024 14:00,1/11/2024,14,102379,21351,38517,1526,27,32495,217,573,3742,6,3925
1/11/2024 20:00,1/11/2024 14:00,1/11/2024 15:00,1/11/2024,15,101560,21333,37816,1692,3,32492,217,580,3780,0,3647
1/11/2024 21:00,1/11/2024 15:00,1/11/2024 16:00,1/11/2024,16,99942,21400,37082,1907,95,32541,216,579,3134,0,2988
1/11/2024 22:00,1/11/2024 16:00,1/11/2024 17:00,1/11/2024,17,100840,21435,39400,2823,270,32606,216,580,1163,0,2347
1/11/2024 23:00,1/11/2024 17:00,1/11/2024 18:00,1/11/2024,18,105205,21853,42978,4672,349,32612,215,572,64,16,1874
1/12/2024 0:00,1/11/2024 18:00,1/11/2024 19:00,1/11/2024,19,108140,23102,44589,4989,351,32626,213,567,16,4,1683
1/12/2024 1:00,1/11/2024 19:00,1/11/2024 20:00,1/11/2024,20,107693,23446,44528,4115,353,32651,225,555,16,0,1804
1/12/2024 2:00,1/11/2024 20:00,1/11/2024 21:00,1/11/2024,21,106805,23498,44425,2588,354,32765,215,554,16,0,2390
1/12/2024 3:00,1/11/2024 21:00,1/11/2024 22:00,1/11/2024,22,104714,22298,43626,1791,305,32836,217,556,16,0,3069
1/12/2024 4:00,1/11/2024 22:00,1/11/2024 23:00,1/11/2024,23,101993,21900,41161,1451,160,32884,220,557,16,0,3644
1/12/2024 5:00,1/11/2024 23:00,1/12/2024 0:00,1/11/2024,24,100033,21237,39089,1399,23,32924,222,550,16,0,4573
1/12/2024 6:00,1/12/2024 0:00,1/12/2024 1:00,1/12/2024,1,98759,20528,37463,1515,1,32975,225,546,16,0,5490
1/12/2024 7:00,1/12/2024 1:00,1/12/2024 2:00,1/12/2024,2,98302,19998,37492,1524,1,33042,223,551,16,0,5455
1/12/2024 8:00,1/12/2024 2:00,1/12/2024 3:00,1/12/2024,3,98388,19859,37021,1513,1,33188,224,544,16,0,6022
1/12/2024 9:00,1/12/2024 3:00,1/12/2024 4:00,1/12/2024,4,97681,19746,36159,1514,1,33335,224,538,16,0,6148
1/12/2024 10:00,1/12/2024 4:00,1/12/2024 5:00,1/12/2024,5,97773,19580,35423,1509,1,33457,225,536,16,0,7026
1/12/2024 11:00,1/12/2024 5:00,1/12/2024 6:00,1/12/2024,6,101787,19951,37629,2180,170,33468,226,551,16,16,7580
1/12/2024 12:00,1/12/2024 6:00,1/12/2024 7:00,1/12/2024,7,108661,20964,40773,4632,297,33481,226,565,16,20,7687
1/12/2024 13:00,1/12/2024 7:00,1/12/2024 8:00,1/12/2024,8,113613,22598,42860,4843,355,33528,329,567,60,18,8455
1/12/2024 14:00,1/12/2024 8:00,1/12/2024 9:00,1/12/2024,9,113499,22750,43071,3665,346,33575,249,568,798,14,8463
1/12/2024 15:00,1/12/2024 9:00,1/12/2024 10:00,1/12/2024,10,109919,22081,41004,2240,294,33494,353,566,1939,0,7948
1/12/2024 16:00,1/12/2024 10:00,1/12/2024 11:00,1/12/2024,11,105961,21316,37998,2049,249,33331,349,557,2465,0,7647
1/12/2024 17:00,1/12/2024 11:00,1/12/2024 12:00,1/12/2024,12,103802,20856,36942,1659,133,33359,275,568,2466,0,7544
1/12/2024 18:00,1/12/2024 12:00,1/12/2024 13:00,1/12/2024,13,103177,20382,37421,1525,152,33367,253,556,2581,0,6940
1/12/2024 19:00,1/12/2024 13:00,1/12/2024 14:00,1/12/2024,14,103654,20784,38395,1540,170,33297,244,559,2062,0,6603
1/12/2024 20:00,1/12/2024 14:00,1/12/2024 15:00,1/12/2024,15,104012,21336,38962,1744,183,33312,240,551,1207,0,6477
1/12/2024 21:00,1/12/2024 15:00,1/12/2024 16:00,1/12/2024,16,104496,21622,39243,1933,345,33317,239,543,591,0,6663
1/12/2024 22:00,1/12/2024 16:00,1/12/2024 17:00,1/12/2024,17,105218,21501,40141,2131,347,33324,214,543,179,0,6838
1/12/2024 23:00,1/12/2024 17:00,1/12/2024 18:00,1/12/2024,18,107144,21744,41062,2799,348,33310,211,549,20,11,7090
1/13/2024 0:00,1/12/2024 18:00,1/12/2024 19:00,1/12/2024,19,107451,21637,40685,2750,311,33350,205,551,16,18,7928
1/13/2024 1:00,1/12/2024 19:00,1/12/2024 20:00,1/12/2024,20,105547,21269,38080,2624,234,33510,197,555,16,2,9060
1/13/2024 2:00,1/12/2024 20:00,1/12/2024 21:00,1/12/2024,21,103678,20780,36910,2311,230,33544,191,551,16,0,9145
1/13/2024 3:00,1/12/2024 21:00,1/12/2024 22:00,1/12/2024,22,101125,19750,36338,1866,47,33558,183,556,16,0,8811
1/13/2024 4:00,1/12/2024 22:00,1/12/2024 23:00,1/12/2024,23,97853,19200,34780,1611,1,33518,180,555,16,0,7992
1/13/2024 5:00,1/12/2024 23:00,1/13/2024 0:00,1/12/2024,24,95651,18800,32991,1579,1,33419,180,545,16,0,8120
1/13/2024 6:00,1/13/2024 0:00,1/13/2024 1:00,1/13/2024,1,92893,18735,30214,1640,1,33292,179,550,16,0,8266
1/13/2024 7:00,1/13/2024 1:00,1/13/2024 2:00,1/13/2024,2,92357,18553,29765,1648,1,33201,177,544,16,0,8452
1/13/2024 8:00,1/13/2024 2:00,1/13/2024 3:00,1/13/2024,3,91456,18570,28630,1658,1,33356,175,549,16,0,8501
1/13/2024 9:00,1/13/2024 3:00,1/13/2024 4:00,1/13/2024,4,90456,18253,27736,1648,1,33541,174,540,16,0,8547
1/13/2024 10:00,1/13/2024 4:00,1/13/2024 5:00,1/13/2024,5,91204,18204,28286,1648,1,33598,179,547,16,0,8725
1/13/2024 11:00,1/13/2024 5:00,1/13/2024 6:00,1/13/2024,6,91948,18294,28729,1643,1,33627,180,550,16,0,8908
1/13/2024 12:00,1/13/2024 6:00,1/13/2024 7:00,1/13/2024,7,94457,18952,30377,1645,1,33646,181,558,16,0,9081
1/13/2024 13:00,1/13/2024 7:00,1/13/2024 8:00,1/13/2024,8,97633,19267,33212,1599,1,33664,181,554,28,0,9127
1/13/2024 14:00,1/13/2024 8:00,1/13/2024 9:00,1/13/2024,9,99799,19734,33867,1641,2,33697,182,545,883,0,9248
1/13/2024 15:00,1/13/2024 9:00,1/13/2024 10:00,1/13/2024,10,100886,19869,33095,1647,2,33702,180,540,2441,0,9410
1/13/2024 16:00,1/13/2024 10:00,1/13/2024 11:00,1/13/2024,11,102583,20792,33203,2017,3,33710,179,538,2727,0,9414
1/13/2024 17:00,1/13/2024 11:00,1/13/2024 12:00,1/13/2024,12,102652,21721,32088,2106,3,33723,176,535,2911,0,9389
1/13/2024 18:00,1/13/2024 12:00,1/13/2024 13:00,1/13/2024,13,101746,21501,31648,1738,2,33733,174,547,3018,0,9385
1/13/2024 19:00,1/13/2024 13:00,1/13/2024 14:00,1/13/2024,14,100887,21000,31270,1656,3,33734,173,553,3230,0,9268
1/13/2024 20:00,1/13/2024 14:00,1/13/2024 15:00,1/13/2024,15,100519,20578,31103,1702,3,33735,172,542,3409,0,9275
1/13/2024 21:00,1/13/2024 15:00,1/13/2024 16:00,1/13/2024,16,102502,21059,32987,1895,14,33740,171,536,2824,0,9276
1/13/2024 22:00,1/13/2024 16:00,1/13/2024 17:00,1/13/2024,17,105358,22629,35384,2363,170,33745,170,566,1061,0,9270
1/13/2024 23:00,1/13/2024 17:00,1/13/2024 18:00,1/13/2024,18,110242,24118,37887,4252,160,33748,168,571,54,16,9268
1/14/2024 0:00,1/13/2024 18:00,1/13/2024 19:00,1/13/2024,19,112936,25218,39038,4848,180,33759,168,575,18,19,9113
1/14/2024 1:00,1/13/2024 19:00,1/13/2024 20:00,1/13/2024,20,112598,24707,39339,4764,180,33766,168,590,18,19,9047
1/14/2024 2:00,1/13/2024 20:00,1/13/2024 21:00,1/13/2024,21,112316,25950,39265,3360,165,33701,170,584,18,14,9089
1/14/2024 3:00,1/13/2024 21:00,1/13/2024 22:00,1/13/2024,22,110530,26499,38419,2089,150,33588,171,576,18,0,9020
1/14/2024 4:00,1/13/2024 22:00,1/13/2024 23:00,1/13/2024,23,108417,26007,37329,1642,54,33638,172,582,18,0,8975
1/14/2024 5:00,1/13/2024 23:00,1/14/2024 0:00,1/13/2024,24,106477,25031,36371,1586,85,33697,176,590,19,0,8922
1/14/2024 6:00,1/14/2024 0:00,1/14/2024 1:00,1/14/2024,1,104228,24683,33932,1601,696,33730,177,591,18,0,8800
1/14/2024 7:00,1/14/2024 1:00,1/14/2024 2:00,1/14/2024,2,103337,24491,33344,1582,710,33763,176,589,18,0,8664
1/14/2024 8:00,1/14/2024 2:00,1/14/2024 3:00,1/14/2024,3,103347,24792,33209,1596,712,33788,176,584,18,0,8472
1/14/2024 9:00,1/14/2024 3:00,1/14/2024 4:00,1/14/2024,4,103899,25871,32866,1601,711,33790,178,588,18,0,8276
1/14/2024 10:00,1/14/2024 4:00,1/14/2024 5:00,1/14/2024,5,104937,27017,32906,1622,711,33797,178,591,18,0,8097
1/14/2024 11:00,1/14/2024 5:00,1/14/2024 6:00,1/14/2024,6,105419,26340,34060,1662,712,33797,180,601,18,0,8049
1/14/2024 12:00,1/14/2024 6:00,1/14/2024 7:00,1/14/2024,7,106895,26691,35228,1657,756,33796,181,618,18,0,7950
1/14/2024 13:00,1/14/2024 7:00,1/14/2024 8:00,1/14/2024,8,110083,28335,36625,1995,782,33788,180,609,40,0,7729
1/14/2024 14:00,1/14/2024 8:00,1/14/2024 9:00,1/14/2024,9,112562,29730,36811,1972,788,33791,185,620,1128,0,7537
1/14/2024 15:00,1/14/2024 9:00,1/14/2024 10:00,1/14/2024,10,111336,28348,35035,1972,757,33791,184,621,3267,0,7361
1/14/2024 16:00,1/14/2024 10:00,1/14/2024 11:00,1/14/2024,11,109719,27136,34050,1693,770,33782,333,629,3990,0,7336
1/14/2024 17:00,1/14/2024 11:00,1/14/2024 12:00,1/14/2024,12,108382,26540,33523,1638,794,33778,413,621,4018,0,7057
1/14/2024 18:00,1/14/2024 12:00,1/14/2024 13:00,1/14/2024,13,109196,27146,33989,1637,794,33770,453,622,3841,0,6944
1/14/2024 19:00,1/14/2024 13:00,1/14/2024 14:00,1/14/2024,14,108209,26874,33501,1716,797,33774,517,626,3844,0,6560
1/14/2024 20:00,1/14/2024 14:00,1/14/2024 15:00,1/14/2024,15,107444,25967,33401,1879,676,33774,603,623,4092,0,6429
1/14/2024 21:00,1/14/2024 15:00,1/14/2024 16:00,1/14/2024,16,107175,25540,33937,2014,574,33781,639,608,3218,0,6864
1/14/2024 22:00,1/14/2024 16:00,1/14/2024 17:00,1/14/2024,17,111454,27049,38275,2695,637,33786,754,597,1007,0,6654
1/14/2024 23:00,1/14/2024 17:00,1/14/2024 18:00,1/14/2024,18,117164,30021,42416,2871,664,33785,989,610,48,0,5760
1/15/2024 0:00,1/14/2024 18:00,1/14/2024 19:00,1/14/2024,19,121223,32009,44727,3584,801,33786,1207,614,19,0,4476
1/15/2024 1:00,1/14/2024 19:00,1/14/2024 20:00,1/14/2024,20,121600,33243,43972,4184,801,33786,1246,610,23,16,3719
1/15/2024 2:00,1/14/2024 20:00,1/14/2024 21:00,1/14/2024,21,121633,33319,44488,4137,839,33791,1124,602,24,19,3290
1/15/2024 3:00,1/14/2024 21:00,1/14/2024 22:00,1/14/2024,22,118504,32964,43648,2531,839,33799,1092,599,18,17,2997
1/15/2024 4:00,1/14/2024 22:00,1/14/2024 23:00,1/14/2024,23,115419,32991,41974,1841,677,33802,900,600,18,10,2606
1/15/2024 5:00,1/14/2024 23:00,1/15/2024 0:00,1/14/2024,24,112780,32762,39900,1692,417,33795,837,603,18,0,2756
1/15/2024 6:00,1/15/2024 0:00,1/15/2024 1:00,1/15/2024,1,111453,32709,38691,1672,126,33809,694,597,18,0,3137
1/15/2024 7:00,1/15/2024 1:00,1/15/2024 2:00,1/15/2024,2,112107,33189,38944,1653,145,33817,615,597,18,0,3129
1/15/2024 8:00,1/15/2024 2:00,1/15/2024 3:00,1/15/2024,3,111721,33104,38574,1698,147,33820,622,597,18,0,3141
1/15/2024 9:00,1/15/2024 3:00,1/15/2024 4:00,1/15/2024,4,111775,32830,39279,1732,161,33825,478,591,18,0,2861
1/15/2024 10:00,1/15/2024 4:00,1/15/2024 5:00,1/15/2024,5,113098,32826,40888,1713,340,33829,333,592,18,0,2559
1/15/2024 11:00,1/15/2024 5:00,1/15/2024 6:00,1/15/2024,6,114642,32874,42465,1675,461,33824,507,597,18,16,2205
1/15/2024 12:00,1/15/2024 6:00,1/15/2024 7:00,1/15/2024,7,118881,33191,45090,2188,1088,33820,966,594,18,8,1918
1/15/2024 13:00,1/15/2024 7:00,1/15/2024 8:00,1/15/2024,8,124127,33549,48716,3425,1431,33821,1055,576,26,0,1528
1/15/2024 14:00,1/15/2024 8:00,1/15/2024 9:00,1/15/2024,9,126071,33705,50174,3271,1482,33827,1289,577,252,0,1494
1/15/2024 15:00,1/15/2024 9:00,1/15/2024 10:00,1/15/2024,10,127512,34117,51077,3082,1451,33825,1355,575,892,0,1138
1/15/2024 16:00,1/15/2024 10:00,1/15/2024 11:00,1/15/2024,11,128783,34525,51663,2750,1506,33817,1455,589,1535,0,943
1/15/2024 17:00,1/15/2024 11:00,1/15/2024 12:00,1/15/2024,12,128082,34161,51485,2369,1440,33815,1393,587,1992,0,840
1/15/2024 18:00,1/15/2024 12:00,1/15/2024 13:00,1/15/2024,13,126300,33885,50338,2194,1373,33809,1063,586,1984,0,1068
1/15/2024 19:00,1/15/2024 13:00,1/15/2024 14:00,1/15/2024,14,124467,33975,49438,1846,1391,33813,685,596,1788,0,935
1/15/2024 20:00,1/15/2024 14:00,1/15/2024 15:00,1/15/2024,15,123466,34334,48513,1917,1373,33809,654,587,1589,0,690
1/15/2024 21:00,1/15/2024 15:00,1/15/2024 16:00,1/15/2024,16,123728,34575,48694,1925,1412,33811,649,580,1124,0,958
1/15/2024 22:00,1/15/2024 16:00,1/15/2024 17:00,1/15/2024,17,125397,34767,49410,2711,1541,33804,814,590,426,0,1334
1/15/2024 23:00,1/15/2024 17:00,1/15/2024 18:00,1/15/2024,18,128427,34901,51100,3807,1568,33806,1004,590,48,15,1588
1/16/2024 0:00,1/15/2024 18:00,1/15/2024 19:00,1/15/2024,19,130195,34427,53451,3857,1562,33810,1038,599,21,19,1411
1/16/2024 1:00,1/15/2024 19:00,1/15/2024 20:00,1/15/2024,20,129370,34404,52918,3912,1547,33684,794,597,21,18,1475
1/16/2024 2:00,1/15/2024 20:00,1/15/2024 21:00,1/15/2024,21,127876,34335,52334,3108,1366,33460,685,594,21,12,1961
1/16/2024 3:00,1/15/2024 21:00,1/15/2024 22:00,1/15/2024,22,124728,34250,50272,2285,1166,33324,689,603,21,0,2118
1/16/2024 4:00,1/15/2024 22:00,1/15/2024 23:00,1/15/2024,23,121594,34061,47779,1855,962,33316,690,609,21,0,2301
1/16/2024 5:00,1/15/2024 23:00,1/16/2024 0:00,1/15/2024,24,118420,34071,44802,1770,645,33331,681,609,21,0,2490
1/16/2024 6:00,1/16/2024 0:00,1/16/2024 1:00,1/16/2024,1,115647,34034,41314,1768,583,33379,664,599,21,0,3285
1/16/2024 7:00,1/16/2024 1:00,1/16/2024 2:00,1/16/2024,2,114060,33839,39531,1775,581,33442,664,595,21,0,3612
1/16/2024 8:00,1/16/2024 2:00,1/16/2024 3:00,1/16/2024,3,113053,33514,38677,1766,579,33535,668,579,21,0,3714
1/16/2024 9:00,1/16/2024 3:00,1/16/2024 4:00,1/16/2024,4,112749,32992,38651,1724,579,33617,668,572,21,0,3925
1/16/2024 10:00,1/16/2024 4:00,1/16/2024 5:00,1/16/2024,5,114196,32948,39728,1705,641,33690,667,580,21,0,4216
1/16/2024 11:00,1/16/2024 5:00,1/16/2024 6:00,1/16/2024,6,116897,32803,42099,1738,964,33695,672,577,21,0,4328
1/16/2024 12:00,1/16/2024 6:00,1/16/2024 7:00,1/16/2024,7,121538,33240,44898,2621,1406,33712,687,579,21,0,4374
1/16/2024 13:00,1/16/2024 7:00,1/16/2024 8:00,1/16/2024,8,126390,33509,47817,4100,1510,33738,972,575,25,0,4144
1/16/2024 14:00,1/16/2024 8:00,1/16/2024 9:00,1/16/2024,9,129653,33569,50801,4156,1470,33759,1111,577,132,0,4078
1/16/2024 15:00,1/16/2024 9:00,1/16/2024 10:00,1/16/2024,10,130863,33341,51804,3930,1320,33785,1098,578,558,0,4449
1/16/2024 16:00,1/16/2024 10:00,1/16/2024 11:00,1/16/2024,11,130218,33299,50246,3895,1315,33787,751,574,1089,0,5262
1/16/2024 17:00,1/16/2024 11:00,1/16/2024 12:00,1/16/2024,12,129386,33385,50168,2981,1461,33770,797,577,1076,0,5171
1/16/2024 18:00,1/16/2024 12:00,1/16/2024 13:00,1/16/2024,13,127675,33342,48476,2178,1487,33758,900,571,1230,0,5733
1/16/2024 19:00,1/16/2024 13:00,1/16/2024 14:00,1/16/2024,14,128213,33254,48637,1946,1431,33758,939,561,1354,0,6333
1/16/2024 20:00,1/16/2024 14:00,1/16/2024 15:00,1/16/2024,15,127742,33465,47857,1907,1323,33757,953,562,1268,0,6650
1/16/2024 21:00,1/16/2024 15:00,1/16/2024 16:00,1/16/2024,16,126199,33360,46477,1797,1255,33757,843,572,1189,0,6949
1/16/2024 22:00,1/16/2024 16:00,1/16/2024 17:00,1/16/2024,17,126690,33201,47022,2125,1244,33783,827,574,710,13,7191
1/16/2024 23:00,1/16/2024 17:00,1/16/2024 18:00,1/16/2024,18,131126,33174,49663,4475,1264,33790,831,573,90,17,7249
1/17/2024 0:00,1/16/2024 18:00,1/16/2024 19:00,1/16/2024,19,134472,33086,52876,4474,1336,33792,830,566,13,16,7483
1/17/2024 1:00,1/16/2024 19:00,1/16/2024 20:00,1/16/2024,20,134023,33122,51856,4749,1338,33797,829,561,13,8,7750
1/17/2024 2:00,1/16/2024 20:00,1/16/2024 21:00,1/16/2024,21,134694,33090,52503,4627,1342,33805,827,559,13,1,7927
1/17/2024 3:00,1/16/2024 21:00,1/16/2024 22:00,1/16/2024,22,133093,33124,51398,3891,1326,33801,835,547,13,0,8158
1/17/2024 4:00,1/16/2024 22:00,1/16/2024 23:00,1/16/2024,23,128846,33184,48167,2933,1157,33813,837,544,13,0,8198
1/17/2024 5:00,1/16/2024 23:00,1/17/2024 0:00,1/16/2024,24,125787,33261,46189,2327,728,33805,838,535,13,0,8091
1/17/2024 6:00,1/17/2024 0:00,1/17/2024 1:00,1/17/2024,1,124564,33328,45264,2234,190,33805,1255,537,13,0,7938
1/17/2024 7:00,1/17/2024 1:00,1/17/2024 2:00,1/17/2024,2,124512,32699,45998,2157,189,33810,1273,542,13,0,7831
1/17/2024 8:00,1/17/2024 2:00,1/17/2024 3:00,1/17/2024,3,123930,32529,45681,2078,199,33817,1323,545,13,0,7745
1/17/2024 9:00,1/17/2024 3:00,1/17/2024 4:00,1/17/2024,4,123978,31724,45827,2735,270,33813,1350,542,13,0,7704
1/17/2024 10:00,1/17/2024 4:00,1/17/2024 5:00,1/17/2024,5,126240,31728,47130,3739,206,33815,1516,546,13,0,7547
1/17/2024 11:00,1/17/2024 5:00,1/17/2024 6:00,1/17/2024,6,130294,32141,49361,4623,447,33817,1986,553,13,0,7353
1/17/2024 12:00,1/17/2024 6:00,1/17/2024 7:00,1/17/2024,7,136099,32196,52190,5647,901,33816,3389,564,13,13,7370
1/17/2024 13:00,1/17/2024 7:00,1/17/2024 8:00,1/17/2024,8,142024,32763,55961,5767,897,33815,4641,567,50,11,7552
1/17/2024 14:00,1/17/2024 8:00,1/17/2024 9:00,1/17/2024,9,143650,33267,56457,5698,914,33821,4229,546,1093,0,7625
1/17/2024 15:00,1/17/2024 9:00,1/17/2024 10:00,1/17/2024,10,141762,33657,54787,3956,950,33814,3422,538,3038,0,7600
1/17/2024 16:00,1/17/2024 10:00,1/17/2024 11:00,1/17/2024,11,137455,33993,51989,2520,889,33806,2611,548,3695,0,7404
1/17/2024 17:00,1/17/2024 11:00,1/17/2024 12:00,1/17/2024,12,133522,34199,49607,1813,732,33802,1794,547,3781,0,7247
1/17/2024 18:00,1/17/2024 12:00,1/17/2024 13:00,1/17/2024,13,132206,34096,48971,1778,635,33798,1235,555,3672,0,7466
1/17/2024 19:00,1/17/2024 13:00,1/17/2024 14:00,1/17/2024,14,131157,34329,47910,1760,673,33796,1174,569,3786,0,7160
1/17/2024 20:00,1/17/2024 14:00,1/17/2024 15:00,1/17/2024,15,128776,34148,45594,1757,711,33787,1148,563,3891,0,7177
1/17/2024 21:00,1/17/2024 15:00,1/17/2024 16:00,1/17/2024,16,128003,33587,46213,1690,711,33779,1151,558,3455,0,6859
1/17/2024 22:00,1/17/2024 16:00,1/17/2024 17:00,1/17/2024,17,129138,34053,49326,1723,730,33777,1098,571,1552,0,6308
1/17/2024 23:00,1/17/2024 17:00,1/17/2024 18:00,1/17/2024,18,131944,34669,51890,3336,872,33773,1112,594,165,0,5533
1/18/2024 0:00,1/17/2024 18:00,1/17/2024 19:00,1/17/2024,19,136245,35425,54706,4780,948,33773,1209,586,73,14,4731
1/18/2024 1:00,1/17/2024 19:00,1/17/2024 20:00,1/17/2024,20,135549,35809,53899,4963,943,33770,1209,586,73,2,4295
1/18/2024 2:00,1/17/2024 20:00,1/17/2024 21:00,1/17/2024,21,134731,35728,54026,4016,1010,33771,1144,591,73,0,4372
1/18/2024 3:00,1/17/2024 21:00,1/17/2024 22:00,1/17/2024,22,132196,35335,53092,2802,1118,33773,789,579,73,0,4635
1/18/2024 4:00,1/17/2024 22:00,1/17/2024 23:00,1/17/2024,23,127838,34506,50680,2127,641,33776,730,586,73,0,4719
1/18/2024 5:00,1/17/2024 23:00,1/18/2024 0:00,1/17/2024,24,123339,33656,47731,1768,112,33770,578,588,73,0,5063
1/18/2024 6:00,1/18/2024 0:00,1/18/2024 1:00,1/18/2024,1,121269,33661,45923,1677,68,33762,486,575,73,4,5040
1/18/2024 7:00,1/18/2024 1:00,1/18/2024 2:00,1/18/2024,2,119923,33804,44999,1646,69,33761,344,579,73,8,4640
1/18/2024 8:00,1/18/2024 2:00,1/18/2024 3:00,1/18/2024,3,118237,33422,44292,1628,68,33763,337,586,73,0,4068
1/18/2024 9:00,1/18/2024 3:00,1/18/2024 4:00,1/18/2024,4,117475,33137,44483,1628,1,33779,337,581,73,0,3456
1/18/2024 10:00,1/18/2024 4:00,1/18/2024 5:00,1/18/2024,5,117070,32701,44869,1838,1,33772,338,584,73,0,2894
1/18/2024 11:00,1/18/2024 5:00,1/18/2024 6:00,1/18/2024,6,120114,32287,47328,2917,119,33782,554,592,73,13,2449
1/18/2024 12:00,1/18/2024 6:00,1/18/2024 7:00,1/18/2024,7,126280,32648,50392,4129,729,33770,1889,597,73,17,2036
1/18/2024 13:00,1/18/2024 7:00,1/18/2024 8:00,1/18/2024,8,130647,32588,52535,5584,728,33770,2907,597,119,15,1804
1/18/2024 14:00,1/18/2024 8:00,1/18/2024 9:00,1/18/2024,9,131078,33163,52728,4642,725,33766,2561,596,1147,4,1746
1/18/2024 15:00,1/18/2024 9:00,1/18/2024 10:00,1/18/2024,10,129085,34215,51123,2840,726,33769,2264,605,2303,0,1240
1/18/2024 16:00,1/18/2024 10:00,1/18/2024 11:00,1/18/2024,11,127492,34891,50606,1811,765,33762,1484,603,2661,0,909
1/18/2024 17:00,1/18/2024 11:00,1/18/2024 12:00,1/18/2024,12,123844,34965,48327,1597,787,33744,392,586,2647,0,799
1/18/2024 18:00,1/18/2024 12:00,1/18/2024 13:00,1/18/2024,13,121905,34895,46606,1510,783,33737,216,577,2698,0,883
1/18/2024 20:00,1/18/2024 14:00,1/18/2024 15:00,1/18/2024,15,118564,33742,45067,1553,780,33733,205,608,2024,0,852
1/18/2024 21:00,1/18/2024 15:00,1/18/2024 16:00,1/18/2024,16,117500,33503,44405,1917,782,33736,201,605,1489,0,862
1/18/2024 22:00,1/18/2024 16:00,1/18/2024 17:00,1/18/2024,17,118015,33229,45854,2260,784,33727,202,605,519,0,835
1/19/2024 0:00,1/18/2024 18:00,1/18/2024 19:00,1/18/2024,19,119973,32684,47646,3059,932,33705,205,611,19,6,1106
1/19/2024 1:00,1/18/2024 19:00,1/18/2024 20:00,1/18/2024,20,119438,32314,47398,2766,968,33714,206,616,21,0,1435
1/19/2024 2:00,1/18/2024 20:00,1/18/2024 21:00,1/18/2024,21,118249,32276,46525,2234,967,33715,208,615,16,0,1693
1/19/2024 3:00,1/18/2024 21:00,1/18/2024 22:00,1/18/2024,22,115891,32115,44754,1662,943,33722,209,616,16,0,1854
1/19/2024 4:00,1/18/2024 22:00,1/18/2024 23:00,1/18/2024,23,113522,32107,42457,1600,633,33732,209,613,16,0,2155
1/19/2024 5:00,1/18/2024 23:00,1/19/2024 0:00,1/18/2024,24,110502,31492,39936,1638,218,33730,208,609,16,0,2655
1/19/2024 6:00,1/19/2024 0:00,1/19/2024 1:00,1/19/2024,1,106877,29455,37939,1636,68,33729,209,602,16,0,3223
1/19/2024 7:00,1/19/2024 1:00,1/19/2024 2:00,1/19/2024,2,104954,27726,37279,1609,68,33724,212,601,16,0,3719
1/19/2024 8:00,1/19/2024 2:00,1/19/2024 3:00,1/19/2024,3,104736,27263,37013,1523,68,33723,212,599,16,0,4319
1/19/2024 9:00,1/19/2024 3:00,1/19/2024 4:00,1/19/2024,4,105034,27174,36865,1492,68,33723,211,584,16,0,4901
1/19/2024 10:00,1/19/2024 4:00,1/19/2024 5:00,1/19/2024,5,106595,27935,37259,1468,68,33720,207,593,16,0,5329
1/19/2024 11:00,1/19/2024 5:00,1/19/2024 6:00,1/19/2024,6,108471,28740,37904,1469,181,33721,207,590,16,0,5643
1/19/2024 12:00,1/19/2024 6:00,1/19/2024 7:00,1/19/2024,7,111351,27864,40347,1911,767,33715,209,591,16,12,5919
1/19/2024 13:00,1/19/2024 7:00,1/19/2024 8:00,1/19/2024,8,115860,29001,42748,2754,787,33714,214,586,18,14,6024
1/19/2024 14:00,1/19/2024 8:00,1/19/2024 9:00,1/19/2024,9,118940,30572,44219,2722,786,33713,214,574,131,10,5999
1/19/2024 15:00,1/19/2024 9:00,1/19/2024 10:00,1/19/2024,10,120703,31517,45008,2265,780,33709,215,572,497,3,6137
1/19/2024 16:00,1/19/2024 10:00,1/19/2024 11:00,1/19/2024,11,121367,32101,44432,2529,787,33598,216,574,998,0,6132
1/19/2024 17:00,1/19/2024 11:00,1/19/2024 12:00,1/19/2024,12,120739,32045,43386,2235,785,33473,233,576,1588,0,6418
1/19/2024 18:00,1/19/2024 12:00,1/19/2024 13:00,1/19/2024,13,120513,32097,42688,1966,786,33536,255,577,1771,0,6837
1/19/2024 19:00,1/19/2024 13:00,1/19/2024 14:00,1/19/2024,14,121354,32805,42704,1587,786,33632,308,570,1660,0,7302
1/19/2024 20:00,1/19/2024 14:00,1/19/2024 15:00,1/19/2024,15,121834,33577,42417,1546,785,33647,379,572,1485,0,7426
1/19/2024 21:00,1/19/2024 15:00,1/19/2024 16:00,1/19/2024,16,120687,33470,41558,1681,785,33659,375,572,1157,0,7430
