UTC Timestamp (Interval Ending),Local Timestamp Eastern Time (Interval Beginning),Local Timestamp Eastern Time (Interval Ending),Local Date,Hour Number,PJM Total Actual Load (MW),Atlantic Electric Company Actual Load (MW),"American Electric Power Co., Inc - Appalachian Actual Load (MW)","American Electric Power Co., Inc - Indiana Michigan Actual Load (MW)","American Electric Power Co., Inc - Kentucky Actual Load (MW)","American Electric Power Co., Inc - Ohio Actual Load (MW)",Allegheny Power System Actual Load (MW),Baltimore Gas and Electric Company Actual Load (MW),ComEd Actual Load (MW),Dayton Power and Light Company Actual Load (MW),Duke Energy Ohio/Kentucky Actual Load (MW),Dominion Energy Actual Load (MW),Delmarva Power and Light Actual Load (MW),Duquesne Light Actual Load (MW),Easton Utilities Actual Load (MW),East Kentucky Power Coop Actual Load (MW),Jersey Central Power and Light Company Actual Load (MW),Metropolitan Edison Company Actual Load (MW),Orion Energy Actual Load (MW),Ohio Valley Electric Actual Load (MW),PAPWR Actual Load (MW),Pennsylvania Electric Company Actual Load (MW),Potomac Electric Power Actual Load (MW),Pennsylvania Power and Light Company Actual Load (MW),First Energy - Pennsylvania Electric Company Actual Load (MW),Public Service Electric and Gas Company Actual Load (MW),Rockland Electric Actual Load (MW),Southern Maryland Electric Coop Actual Load (MW),UGI Electric Service Actual Load (MW),Vineland Municipal Electric Utility Actual Load (MW)
4/29/2025 19:00,4/29/2025 14:00,4/29/2025 15:00,4/29/2025,15,89434.59,571.059,4372.266,3081.537,669.656,8179.017,5639.987,2906.968,10350.65,2071.028,3151.404,14164.66,1663.585,1618.639,26.102,1708.805,1925.099,1641.155,7444.574,21,550.873,4172.714,2497.052,4126.06,2139.875,4088.155,155.508,321.254,109.739,66.169
4/29/2025 20:00,4/29/2025 15:00,4/29/2025 16:00,4/29/2025,16,90951.897,651.354,4531.914,3034.251,682.799,7777.407,5770.264,3097.845,10194.569,1980.48,3196.416,14791.275,1761.298,1651.233,27.485,1790.728,2081.974,1707.96,7421.507,19,558.411,4285.525,2608.003,4167.388,2170.29,4289.797,160.583,360.324,112.112,69.705
4/29/2025 21:00,4/29/2025 16:00,4/29/2025 17:00,4/29/2025,17,93484.546,770.859,4636.879,3047.404,682.926,7502.958,5973.649,3334.711,10146.106,2084.116,3350.382,15498.606,1873.703,1709.279,28.595,1735.589,2348.867,1757.906,7330.714,22,553.52,4435.07,2772.549,4322.518,2127.784,4671.361,171.263,402.655,116.001,76.576
4/29/2025 22:00,4/29/2025 17:00,4/29/2025 18:00,4/29/2025,18,94310.813,915.103,4570.559,2995.502,677.127,7530.725,5632.279,3526.261,10111.792,2144.69,3401.938,15990.948,1998.846,1108.378,28.759,1707.897,2563.333,1803.671,7245.895,15,499.149,4529.747,2947.357,4433.695,2135.171,4977.277,178.109,439.744,116.381,85.48
4/29/2025 23:00,4/29/2025 18:00,4/29/2025 19:00,4/29/2025,19,94267.177,1015.926,4581.756,2951.856,672.056,7697.574,5361.191,3626.74,10146.41,2139.132,3301.236,16180.316,2046.682,958.637,28.781,1688.625,2633.422,1818.876,7138.131,21,490.897,4467.659,2946.602,4435.075,1959.036,5124.226,177.677,452.269,116.428,88.961
4/30/2025 0:00,4/29/2025 19:00,4/29/2025 20:00,4/29/2025,20,93484.357,1058.424,4498.516,2876.501,659.687,7631.55,5229.525,3647.098,10132.485,2061.674,3216.028,16013.06,2055.838,954.658,27.975,1757.58,2712.466,1824.152,6962.842,31,464.677,4401.207,2904.913,4383.389,1949.309,5194.716,179.181,450.412,116.332,89.162
4/30/2025 1:00,4/29/2025 20:00,4/29/2025 21:00,4/29/2025,21,93439.751,1089.86,4477.753,2757.943,670.059,7658.155,5316.33,3714.454,10120.506,2007.008,3118.394,16005.887,2058.794,958.874,27.251,1674.006,2732.249,1840.585,6886.003,33,480.174,4415.614,2924.793,4378.164,1993.124,5256.235,181.137,455.604,118.316,89.479
4/30/2025 2:00,4/29/2025 21:00,4/29/2025 22:00,4/29/2025,22,90425.78,1042.268,4325.713,2712.609,648.667,7411.27,5138.858,3590.79,10088.259,1944,2993.78,15433.416,1948.353,955.737,25.316,1628.286,2568.657,1740.564,6667.771,32,467.288,4250.323,2809.227,4210.889,1905.184,5091.476,174.124,425.518,110.016,85.421
4/30/2025 3:00,4/29/2025 22:00,4/29/2025 23:00,4/29/2025,23,84647.83,953.589,4010.772,2599.794,578.457,7042.444,4754.917,3330.474,9686.055,1815,2805.772,14442.94,1793.719,938.995,22.706,1493.65,2343.44,1620.612,6177.38,19,419.018,3960.747,2647.427,3903.828,1754.354,4817.357,162.074,373.356,100.597,79.356
4/30/2025 4:00,4/29/2025 23:00,4/30/2025 0:00,4/29/2025,24,78714.346,881.502,3700.628,2435.557,541.004,6577.424,4490.608,3041.33,9117.507,1697,2602.008,13459.927,1622.062,889.433,20.359,1364.023,2140.712,1477.606,5704.061,22,414.481,3624.257,2479.811,3659.51,1623.269,4489.809,148.835,325.263,90.601,73.759
4/30/2025 5:00,4/30/2025 0:00,4/30/2025 1:00,4/30/2025,1,74043.668,818.683,3466.118,2326.714,507.621,6256.544,4232.545,2810.702,8597.666,1599,2448.279,12718.651,1517.222,878.462,18.977,1264.991,1963.271,1398.064,5373.488,18,420.14,3400.337,2270.495,3477.247,1462.022,4213.243,138.673,291.799,84.887,69.827
4/30/2025 6:00,4/30/2025 1:00,4/30/2025 2:00,4/30/2025,2,70982.219,782.755,3321.712,2344.182,485.41,6001.522,4060.009,2642.103,8225.651,1536,2327.718,12255.979,1443.957,885.151,18.165,1212.631,1848.823,1332.738,5157.746,21,377.466,3222.052,2119.666,3361.003,1450.746,4000.387,130.926,268.906,80.045,67.77
4/30/2025 7:00,4/30/2025 2:00,4/30/2025 3:00,4/30/2025,3,69060.207,762.936,3268.143,2270.669,471.514,5889.166,3980.351,2542.85,7984.76,1479,2252.608,11929.199,1404.979,872.264,17.878,1158.781,1779.731,1313.09,5057.692,19,381.192,3119.869,2043.814,3269.994,1412.03,3851.858,126.114,256.226,77.908,66.591
4/30/2025 8:00,4/30/2025 3:00,4/30/2025 4:00,4/30/2025,4,67932.008,754.823,3207.924,2236.233,477.266,5770.879,3925.009,2493.417,7816.831,1447,2212.218,11729.826,1388.848,845.772,17.66,1149.262,1738.334,1310.918,5014.114,15,375.21,3074.545,2019.064,3233.373,1393.846,3766.266,123.89,251.443,76.749,66.288
4/30/2025 9:00,4/30/2025 4:00,4/30/2025 5:00,4/30/2025,5,68497.697,764.361,3199.615,2324.232,467.052,5813.274,3981.811,2521.15,7789.754,1464,2230.423,11769.043,1419.674,849.545,17.78,1095.897,1779.323,1319.65,5097.602,17,386.916,3109.14,2009.548,3319.852,1442.067,3780.987,124,257.034,79.362,67.605
4/30/2025 10:00,4/30/2025 5:00,4/30/2025 6:00,4/30/2025,6,71822.25,806.724,3324.811,2457.503,481.351,6083.472,4153.093,2668.908,7934.643,1526,2326.338,12269.332,1518.168,882.05,19.078,1163.604,1896.914,1431.13,5337.008,20,422.148,3319.418,2200.914,3537.082,1534.064,3947.849,126.999,277.291,84.238,72.12
4/30/2025 11:00,4/30/2025 6:00,4/30/2025 7:00,4/30/2025,7,77236.377,853.671,3572.445,2675.175,521.598,6423.237,4441.785,2922.173,8437.476,1679.216,2496.286,13011.854,1668.556,882.704,22.11,1269.948,2056.794,1560.122,5774.683,25,444.615,3658.643,2423.833,3934.167,1679.43,4186.662,134.921,309.029,93.159,77.085
4/30/2025 12:00,4/30/2025 7:00,4/30/2025 8:00,4/30/2025,8,81221.38,883.996,3741.856,2792.664,538.707,6682.387,4646.171,3083.005,8959.597,1789.104,2619.125,13454.752,1741.293,917.397,24.345,1395.166,2151.663,1644.797,6064.044,22,481.756,3970.109,2590.709,4163.691,1785.4,4426.68,144.522,325.731,99.841,80.872
4/30/2025 13:00,4/30/2025 8:00,4/30/2025 9:00,4/30/2025,9,82508.483,819.423,3805.879,2778.538,546.885,6804.653,4718.226,3142.798,9303.29,1828.506,2690.809,13652.224,1762.573,1011.089,25.958,1350.77,2059.488,1667.743,6261.535,15,476.428,4176.347,2666.816,4190.808,1807.035,4290.649,143.795,331.188,102.43,77.6
4/30/2025 14:00,4/30/2025 9:00,4/30/2025 10:00,4/30/2025,10,83232.847,757.735,3891.093,2693.822,555.367,6904.001,4836.139,3194.928,9356.734,1864.444,2753.029,13990.97,1818.671,1047.436,27.354,1336.352,1977.805,1646.129,6336.903,22,459.814,4278.649,2697.444,4172.04,1821.766,4131.091,142.686,341.064,102.861,74.52
4/30/2025 15:00,4/30/2025 10:00,4/30/2025 11:00,4/30/2025,11,83993.561,754.605,3997.843,2715.72,577.475,6874.232,4869.539,3208.733,9459.235,1884.696,2833.234,14425.492,1827.848,1081.098,28.972,1393.029,1929.15,1637.547,6356.232,15,462.22,4324.988,2664.562,4116.2,1822.427,4048.124,143.071,361.156,103.336,77.797
4/30/2025 16:00,4/30/2025 11:00,4/30/2025 12:00,4/30/2025,12,85178.552,720.165,4168.388,2835.904,602.153,6985.494,4982.283,3220.221,9572.49,1885.9,2907.163,14933.287,1844.249,1098.589,29.973,1430.457,1888.19,1636.446,6352.41,13,462.564,4353.075,2675.906,4122.035,1831.782,3930.7,143.993,376.6,102.472,72.663
4/30/2025 17:00,4/30/2025 12:00,4/30/2025 13:00,4/30/2025,13,86167.759,674.966,4283.725,2787.831,622.131,6992.365,5037.947,3259.056,9686.199,1926.816,2943.975,15424.525,1883.49,1084.179,30.197,1501.791,1872.985,1642.249,6361.254,19,450.403,4363.483,2753.606,4106.334,1831.004,3915.226,145.544,392.35,103.753,71.375
4/30/2025 18:00,4/30/2025 13:00,4/30/2025 14:00,4/30/2025,14,88323.108,694.464,4465.782,2819.874,652.598,7193.793,5193.587,3324.396,9834.665,1952.032,3031.821,16077.021,1932.583,1101.574,31.393,1570.343,1942.326,1658.625,6381.76,15,465.281,4402.367,2838.005,4147.064,1852.255,4004.304,149.682,412.011,104.54,73.962
4/30/2025 19:00,4/30/2025 14:00,4/30/2025 15:00,4/30/2025,15,90028.24,727.919,4621.137,2784.044,671.463,7255.136,5310.44,3419.719,9973.702,1992.798,3108.735,16668.902,1979.027,1109.635,32.348,1636.938,2060.745,1655.125,6329.037,20,457.254,4442.087,2881.832,4177.696,1804.482,4140.986,155.864,431.155,104.418,75.616
4/30/2025 20:00,4/30/2025 15:00,4/30/2025 16:00,4/30/2025,16,91665.381,817.498,4716.131,2711.945,688.588,7353.897,5387.945,3571.22,9860.532,1980.89,3179.726,17150.539,2046.475,1112.116,33.168,1696.865,2214.554,1692.235,6264.358,20,448.147,4527.793,2995.246,4218.475,1798.971,4375.981,161.847,455.607,103.695,80.937
4/30/2025 21:00,4/30/2025 16:00,4/30/2025 17:00,4/30/2025,17,93911.985,926.284,4810.516,2695.994,695.248,7363.813,5551.826,3754.798,9844.213,2006.146,3269.699,17599.941,2134.318,1197.868,33.605,1774.297,2421.408,1754.469,6263.834,18,447.266,4603.821,3129.986,4320.407,1790.195,4655.675,170.465,484.417,106.232,87.244
4/30/2025 22:00,4/30/2025 17:00,4/30/2025 18:00,4/30/2025,18,95786.703,1041.725,4829.321,2766.637,685.199,7435.948,5694.44,3905.415,9774.13,2061.282,3333.241,17861.839,2252.847,1247.469,33.313,1831.504,2603.018,1805.264,6241.36,14,454.449,4682.52,3205.732,4411.154,1817.534,4913.158,174.104,509.066,107.218,93.816
4/30/2025 23:00,4/30/2025 18:00,4/30/2025 19:00,4/30/2025,19,95874.599,1110.96,4782.428,2741.502,673.121,7462.053,5740.529,3903.227,9774.836,2068.02,3331.693,17787.198,2286.284,1248.22,32.683,1891.85,2657.407,1836.656,6198.993,16,444.5,4596.862,3145.399,4417.012,1805.834,5041.649,173.648,502.964,107.539,95.532
5/1/2025 0:00,4/30/2025 19:00,4/30/2025 20:00,4/30/2025,20,94637.426,1119.987,4670.593,2758.13,654.425,7389.916,5649.333,3843.922,9761.159,2044.816,3291.401,17445.766,2173.682,1227.117,31.053,1848.868,2652.04,1809.285,6165.764,29,461.028,4452.452,3062.057,4369.756,1809.833,5057.803,170.501,487.774,106.431,93.534
5/1/2025 1:00,4/30/2025 20:00,4/30/2025 21:00,4/30/2025,21,93911.705,1117.627,4585.102,2771.722,636.522,7423.778,5555.648,3798.606,9858.231,2018.726,3261.395,17103.131,2135.616,1214.639,29.651,1793.3,2611.376,1793.107,6260.151,25,472.741,4396.734,2984.582,4378.952,1797.767,5040.222,169.623,478.658,107.869,91.229
5/1/2025 2:00,4/30/2025 21:00,4/30/2025 22:00,4/30/2025,22,90893.887,1040.637,4420.534,2796.22,617.012,7376.852,5362.639,3599.064,9939.423,1995.73,3210.169,16242.491,1972.504,1193.972,26.808,1674.391,2438.26,1695.262,6223.063,25,471.997,4170.649,2860.661,4164.568,1765.431,4822.077,159.175,439.009,104.395,85.894
5/1/2025 3:00,4/30/2025 22:00,4/30/2025 23:00,4/30/2025,23,84625.62,959.12,4117.956,2602.952,567.914,6909.774,4925.649,3268.804,9630.936,1852.73,2989.618,15025.215,1792.657,1123.874,23.292,1631.14,2216.816,1532.701,5888.106,23,439.923,3820.634,2650.257,3824.891,1631.087,4476.3,144.591,380.535,96.257,78.891
5/1/2025 4:00,4/30/2025 23:00,5/1/2025 0:00,4/30/2025,24,78290.724,864.076,3775.89,2434.383,534.681,6499.324,4546.5,2939.222,9138.986,1716.73,2762.139,13888.173,1611.278,1068.07,20.477,1382.151,2011.903,1402.107,5557.68,23,421.92,3490.263,2373.499,3531.414,1533.93,4144.827,131.674,327.414,86.396,72.617
5/1/2025 5:00,5/1/2025 0:00,5/1/2025 1:00,5/1/2025,1,73472.399,808.367,3468.693,2357.686,503.832,6190.65,4272.12,2679.745,8616.237,1612.72,2556.583,13001.842,1486.636,1033.993,18.682,1264.168,1850.664,1318.726,5355.105,26,409.901,3230.904,2158.202,3346.905,1496.771,3871.074,96.985,291.192,79.921,68.095
5/1/2025 6:00,5/1/2025 1:00,5/1/2025 2:00,5/1/2025,2,70200.442,763.608,3258.651,2347.027,475.122,6001.951,4127.339,2503.99,8269.788,1550.72,2410.339,12389.837,1404.785,997.852,17.569,1208.641,1710.556,1264.85,5200.525,21,391.536,3063.808,2030.353,3174.11,1443.182,3675.373,90.519,265.001,76.885,65.525
5/1/2025 7:00,5/1/2025 2:00,5/1/2025 3:00,5/1/2025,3,68458.468,738.629,3165.21,2336.233,464.044,5888.274,4015.742,2397.305,8070.221,1500.72,2332.305,11997.666,1356.782,973.599,17.078,1215.172,1694.004,1245.899,5144.246,20,375.429,2976.775,1905.506,3137.27,1456.439,3558.387,87.011,249.491,75.302,63.729
5/1/2025 8:00,5/1/2025 3:00,5/1/2025 4:00,5/1/2025,4,67415.803,727.598,3116.46,2276.392,456.144,5842.637,3974.456,2333.578,7960.942,1473.72,2276.994,11770.45,1340.614,967.188,16.76,1190.872,1659.216,1233.07,5120.34,19,367.004,2898.016,1879.587,3127.798,1430.211,3489.57,85.059,243.743,75.268,63.116
5/1/2025 9:00,5/1/2025 4:00,5/1/2025 5:00,5/1/2025,5,68220.031,735.983,3139.612,2371.747,462.962,5918.983,4034.173,2365.091,7906.154,1498.72,2307.74,11840.661,1363.757,977.539,17.283,1198.987,1684.446,1265.559,5203.912,26,406.647,2935.345,1893.747,3186.696,1480.514,3517.257,86.437,250.873,78.361,64.845
5/1/2025 10:00,5/1/2025 5:00,5/1/2025 6:00,5/1/2025,6,71324.794,772.218,3283.986,2480.776,475.227,6168.399,4215.839,2496.472,8057.085,1591.73,2423.911,12228.294,1455.808,1028.474,18.381,1194.796,1776.968,1364.721,5475.168,26,414.738,3121.382,2062.235,3438.014,1586.809,3652.997,90.528,270.911,84.525,68.402
5/1/2025 11:00,5/1/2025 6:00,5/1/2025 7:00,5/1/2025,7,76729.422,815.7,3514.813,2673.789,509.547,6610.08,4520.398,2729.085,8581.886,1757.878,2642.378,12939.501,1591.943,1036.237,21.011,1328.967,1926.446,1484.697,5916.741,24,446.036,3419.142,2269.578,3845.527,1724.668,3832.981,97.711,301.412,94.678,72.592
5/1/2025 12:00,5/1/2025 7:00,5/1/2025 8:00,5/1/2025,8,80489.91,819.2,3664.365,2811.635,529.998,6887.568,4674.364,2852.175,9263.756,1881.414,2788.985,13395.771,1651.229,1103.196,23.25,1393.482,1950.776,1566.537,6229.168,23,457.644,3695.666,2435.064,4020.591,1825.888,3942.469,106.683,317.909,102.21,75.917
5/1/2025 13:00,5/1/2025 8:00,5/1/2025 9:00,5/1/2025,9,82022.888,773.64,3724.233,2909.501,545.442,7024.603,4756.627,2850.009,9788.017,1947.542,2932.097,13615.29,1632.668,1184.802,24.462,1384.708,1866.314,1578.871,6402.361,23,452.515,3786.633,2460.442,4063.065,1827.2,3863.247,109.56,321.057,102.888,72.094
5/1/2025 14:00,5/1/2025 9:00,5/1/2025 10:00,5/1/2025,10,83062.679,707.105,3819.495,2887.027,557.316,7163.002,4846.077,2826.642,10049.442,1987.382,3022.788,13880.459,1626.342,1259.094,25.152,1476.294,1738.686,1573.05,6514.493,17,443.272,3858.641,2507.394,4045.736,1861.412,3760.319,109.606,326.266,102.889,70.298
5/1/2025 15:00,5/1/2025 10:00,5/1/2025 11:00,5/1/2025,11,84683.545,653.682,3967.652,2930.549,575.822,7354.166,4954.966,2831.649,10177.178,2059.504,3120.186,14532.849,1640.754,1270.462,25.963,1490.82,1659.282,1581.68,6643.521,20,445.865,3923.286,2560.549,4068.208,1875.334,3701.298,108.279,337.419,103.415,69.207
5/1/2025 16:00,5/1/2025 11:00,5/1/2025 12:00,5/1/2025,12,86738.767,584.222,4119.768,3011.488,586.713,7534.02,5099.526,2875.017,10336.209,2125.994,3232.63,15283.387,1667.078,1346.537,27.366,1575.018,1638.395,1582.362,6770.457,23,454.402,3985.326,2553.856,4124.488,1905.521,3663.742,108.176,354.328,103.485,66.256
5/1/2025 17:00,5/1/2025 12:00,5/1/2025 13:00,5/1/2025,13,88876.975,556.726,4313.154,3025.839,595.249,7737.433,5310.416,2950.006,10386.908,2153.71,3277.196,16065.844,1712.462,1424.75,29.103,1604.668,1642.546,1592.672,6905.457,25,492.607,4083.257,2667.63,4101.961,1892.159,3669.616,112.43,379.384,103.468,65.324
5/1/2025 18:00,5/1/2025 13:00,5/1/2025 14:00,5/1/2025,14,91089.053,564.849,4522.433,2977.673,621.101,7887.552,5545.243,3082.569,10389.978,2098.516,3162.442,16836.054,1768.026,1478.243,31.507,1592.692,1692.178,1628.625,7137.135,29,498.876,4184.459,2820.643,4130.969,1922.313,3784.927,115.314,415.833,104.518,65.385
5/1/2025 19:00,5/1/2025 14:00,5/1/2025 15:00,5/1/2025,15,92831.724,657.897,4622.502,3035.248,640.016,7881.323,5672.705,3243.317,10469.259,2033.996,3093.299,17455.716,1844.767,1516.33,33.566,1617.378,1769.719,1644.516,7100.313,32,536.099,4267.695,2962.243,4240.416,1901.545,3828.833,118.757,439.419,105.354,67.496
5/1/2025 20:00,5/1/2025 15:00,5/1/2025 16:00,5/1/2025,16,94215.918,741.183,4661.315,3027.208,658.91,7716.01,5857.38,3468.979,10363.397,1995.14,3081.404,17988.024,1938.008,1507.858,35.295,1605.635,1872.322,1692.237,7014.631,41,514.109,4379.856,3107.722,4306.35,1871.168,3993.635,122.659,473.547,107.43,73.506
5/1/2025 21:00,5/1/2025 16:00,5/1/2025 17:00,5/1/2025,17,95894.056,822.314,4737.927,2993.253,683.341,7639.235,6028.062,3737.859,10184.076,1997.508,3065.986,18249.442,2048.57,1522.607,36.54,1663.736,2072.524,1767.136,6874.349,46,519.362,4459.867,3318.019,4423.453,1882.228,4295.456,128.83,509.208,109.359,77.809
5/1/2025 22:00,5/1/2025 17:00,5/1/2025 18:00,5/1/2025,18,96760.925,907.459,4737.112,2995.824,669.896,7605.736,6111.863,3921.738,10109.111,1987.804,3058.814,18373.881,2113.718,1537.943,36.654,1589.829,2258.85,1807.48,6785.571,54,518.711,4485.495,3400.206,4437.071,1891.477,4531.186,132.783,504.237,111.395,85.081
5/1/2025 23:00,5/1/2025 18:00,5/1/2025 19:00,5/1/2025,19,96094.099,960.344,4682.918,2952.359,660.607,7503.304,5984.134,3877.734,10073.279,1976.354,2999.855,18161.064,2112.76,1514.795,34.812,1635.615,2364.684,1811.081,6681.186,62,535.163,4377.997,3282.869,4474.712,1872.447,4682.448,131.466,490.376,110.079,87.657
5/2/2025 0:00,5/1/2025 19:00,5/1/2025 20:00,5/1/2025,20,95323.21,999.493,4566.043,2953.023,641.95,7457.033,5905.984,3844.638,10091.792,1943.806,2959.359,17847.76,2081.813,1499.944,33.378,1647.391,2427.395,1820.267,6589.57,42,546.917,4304.434,3247.281,4420.33,1858.471,4779.32,132.352,482.723,110.054,88.689
5/2/2025 1:00,5/1/2025 20:00,5/1/2025 21:00,5/1/2025,21,94994.818,1015.32,4514.872,2979.576,637.378,7365.355,5891.203,3855.907,10114.51,1949.396,2943.45,17551.288,2087.541,1470.039,31.972,1632.98,2468.012,1832.206,6648.009,29,530.247,4336.377,3167.029,4433.089,1845.053,4848.048,135.115,481.872,112.287,87.687
5/2/2025 2:00,5/1/2025 21:00,5/1/2025 22:00,5/1/2025,22,91718.039,974.62,4322.38,2938.483,604.667,7150.717,5613.778,3670.507,10085.987,1916.72,2906.668,16704,1983.738,1397.04,28.923,1539.088,2352.199,1723.954,6494.42,26,533.115,4168.233,3072.552,4274.118,1791.077,4674.821,129.556,450.854,106.328,83.496
5/2/2025 3:00,5/1/2025 22:00,5/1/2025 23:00,5/1/2025,23,85822.454,910.22,4023.194,2817.92,563.211,6855.759,5158.953,3357.827,9727.291,1800.72,2727.758,15602.271,1817.646,1287.18,25.708,1321.954,2181.354,1574.441,6083.433,18,488.419,3852.985,2856.732,4008.855,1663.607,4407.083,117.553,396.407,98.396,77.577
5/2/2025 4:00,5/1/2025 23:00,5/2/2025 0:00,5/1/2025,24,80061.225,867.812,3726.64,2666.899,533.302,6413.872,4816.048,3044.664,9206.077,1671.72,2555.17,14511.821,1659.443,1220.641,23.095,1353.344,1994.975,1469.009,5746.7,20,456.338,3549.229,2658.371,3597.843,1593.248,4089.568,106.168,347.754,88.869,72.605
5/2/2025 5:00,5/2/2025 0:00,5/2/2025 1:00,5/2/2025,1,75714.722,802.882,3522.3,2588.622,506.788,6194.789,4559.461,2801.159,8741.21,1592.72,2406.714,13647.666,1542.662,1193.78,21.166,1278.867,1858.429,1378.639,5466.174,18,429.945,3300.453,2414.347,3479.821,1502.246,3881.457,123.578,310.862,81.453,68.532
5/2/2025 6:00,5/2/2025 1:00,5/2/2025 2:00,5/2/2025,2,72727.94,765.425,3393.173,2559.237,484.381,6012.742,4330.374,2642.958,8435.407,1537.72,2282.659,13070.619,1471.174,1152.223,20.044,1206.736,1753.873,1319.746,5360.623,25,409.866,3150.736,2287.701,3348.043,1457.861,3702.45,118.045,285.879,76.846,66.399
5/2/2025 7:00,5/2/2025 2:00,5/2/2025 3:00,5/2/2025,3,70700.636,745.601,3280.529,2514.842,477.256,5883.056,4208.706,2553.239,8188.964,1504.72,2212.092,12635.673,1429.607,1127.013,19.572,1165.343,1700.253,1293.173,5291.915,16,394.89,3054.649,2193.831,3259.879,1420.217,3599.975,114.201,273.725,76.504,65.211
5/2/2025 8:00,5/2/2025 3:00,5/2/2025 4:00,5/2/2025,4,69610.881,738.539,3233.646,2505.721,462.143,5892.294,4151.265,2508.318,8021.1,1465.72,2176.249,12348.211,1416.007,1107.211,19.464,1108.292,1678.773,1275.389,5277.447,15,382.296,3002.602,2138.065,3228.422,1406.102,3531.458,112.611,266.85,75.871,65.815
5/2/2025 9:00,5/2/2025 4:00,5/2/2025 5:00,5/2/2025,5,70112.828,748.147,3262.316,2581.188,468.316,5952.593,4178.052,2542.26,7956.985,1495.72,2182.394,12361.608,1440.007,1114.847,19.554,1142.04,1701.162,1301.057,5266.515,20,399.699,3051.012,2129.555,3275.431,1436.964,3554.475,113.412,271.226,77.683,68.61
5/2/2025 10:00,5/2/2025 5:00,5/2/2025 6:00,5/2/2025,6,72802.426,783.564,3341.989,2578.187,478.658,6133.582,4324.264,2663.616,8037.754,1571.72,2286.557,12718.446,1530.682,1169.758,20.871,1177.851,1807.708,1371.999,5576.558,20,419.92,3228.417,2301.988,3490.097,1510.302,3696.558,117.498,289.054,81.985,72.843
5/2/2025 11:00,5/2/2025 6:00,5/2/2025 7:00,5/2/2025,7,77924.184,828.86,3580.896,2826.492,498.731,6495.022,4638.056,2880.791,8499.49,1716.154,2466.259,13368.792,1660.108,1188.673,23.149,1272.054,1919.155,1516.523,5982.688,20,462.215,3509.843,2530.001,3856.89,1703.443,3869.123,124.291,319.539,89.641,77.305
5/2/2025 12:00,5/2/2025 7:00,5/2/2025 8:00,5/2/2025,8,81941.233,840.482,3733.076,2897.359,520.844,6736.749,4847.207,3059.204,9128.02,1810.252,2610.713,13847.939,1743.612,1242.24,25.78,1298.265,2008.289,1600.041,6330.921,20,497.619,3806.888,2703.717,4105.882,1795.094,4077.983,133.254,341.111,97.192,81.5
5/2/2025 13:00,5/2/2025 8:00,5/2/2025 9:00,5/2/2025,9,84427.87,824.262,3823.247,2879.082,529.373,6890.555,4977.507,3170.577,9619.45,1884.534,2717.636,14198.101,1806.718,1313.011,27.73,1319.168,2052.475,1648.103,6530.007,17,508.969,4029.008,2757.737,4250.109,1825.383,4153.523,142.529,352.517,101.311,78.248
5/2/2025 14:00,5/2/2025 9:00,5/2/2025 10:00,5/2/2025,10,86314.099,801.183,3901.293,2970.743,541.013,6997.657,5084.049,3291.235,9861.891,1906.426,2802.434,14536.226,1846.965,1367.016,29.027,1286.966,2056.307,1687.952,6729.12,18,493.982,4191.903,2850.307,4277.249,1855.62,4231.958,146.601,369.342,104.002,77.632
5/2/2025 15:00,5/2/2025 10:00,5/2/2025 11:00,5/2/2025,11,88164.401,767.617,4027.99,3030.082,559.078,7158.042,5206.868,3391.632,9918.748,1923.588,2877.015,15087.069,1909.749,1400.701,30.618,1255.591,2024.678,1750.808,6959.907,15,507.686,4361.648,2936.971,4330.781,1859.929,4152.102,146.048,388.811,106.179,79.465
5/2/2025 16:00,5/2/2025 11:00,5/2/2025 12:00,5/2/2025,12,89832.723,732.221,4105.089,2998.041,576.006,7212.996,5327.65,3511.379,9860.276,1950.808,2960.078,15760.64,1997.811,1431.006,32.196,1300.381,2030.175,1784.817,7062.475,12,503.314,4560.39,2952.593,4432.311,1861.479,4134.405,146.592,412.309,107.557,75.728
5/2/2025 17:00,5/2/2025 12:00,5/2/2025 13:00,5/2/2025,13,92114.725,761.878,4260.255,2977.072,598.043,7357.221,5445.207,3610.188,9753.598,1988.712,3038.58,16377.077,2058.15,1454.721,33.506,1495.104,2126.312,1802.779,7184.473,17,508.454,4684.33,3158.021,4485.021,1880.675,4276.77,152.287,437.25,108.283,83.758
5/2/2025 18:00,5/2/2025 13:00,5/2/2025 14:00,5/2/2025,14,94595.066,829.979,4420.994,3005.517,627.028,7516.436,5593.707,3735.911,9599.568,2012.122,3103.233,17058.666,2170.601,1446.131,35.068,1532.912,2402.197,1810.573,7119.975,19,525.11,4799.632,3267.095,4577.821,1892.63,4664.17,164.221,466.444,112.173,86.152
5/2/2025 19:00,5/2/2025 14:00,5/2/2025 15:00,5/2/2025,15,95900.571,910.025,4546.143,2940.029,647.753,7593.565,5696.784,3854.828,9480.518,2015.38,3126.228,17419.675,2258.59,1464.465,36.205,1508.828,2568.402,1833.722,6991.031,22,511.869,4856.753,3340.911,4609.081,1880.239,4914.052,177.083,490.388,113.167,92.857
