UTC Timestamp (Interval Ending),Local Timestamp Eastern Time (Interval Beginning),Local Timestamp Eastern Time (Interval Ending),Local Date,Hour Number,Total Generation (MW),Coal Generation (MW),Gas Generation (MW),Hydro Generation (MW),Multiple Fuels Generation (MW),Nuclear Generation (MW),Oil Generation (MW),Other Renewables Generation (MW),Solar Generation (MW),Storage Generation (MW),Wind Generation (MW)
5/6/2025 8:00,5/6/2025 3:00,5/6/2025 4:00,5/6/2025,4,74571,10889,30459,1014,527,29907,208,534,24,0,1009
5/6/2025 9:00,5/6/2025 4:00,5/6/2025 5:00,5/6/2025,5,74734,10993,30665,927,490,29918,211,530,24,0,976
5/6/2025 10:00,5/6/2025 5:00,5/6/2025 6:00,5/6/2025,6,75678,10962,31507,1055,475,29915,212,532,24,0,996
5/6/2025 11:00,5/6/2025 6:00,5/6/2025 7:00,5/6/2025,7,80794,11119,34401,2837,564,29915,210,532,89,0,1127
5/6/2025 12:00,5/6/2025 7:00,5/6/2025 8:00,5/6/2025,8,85221,11741,37279,2401,661,29916,210,538,1258,0,1217
5/6/2025 13:00,5/6/2025 8:00,5/6/2025 9:00,5/6/2025,9,86938,11967,37076,1606,631,29909,210,535,3327,0,1677
5/6/2025 14:00,5/6/2025 9:00,5/6/2025 10:00,5/6/2025,10,88465,12015,36843,1526,479,29901,211,541,5168,0,1781
5/6/2025 15:00,5/6/2025 10:00,5/6/2025 11:00,5/6/2025,11,89497,12171,35857,1492,350,29888,209,541,6374,0,2615
5/6/2025 16:00,5/6/2025 11:00,5/6/2025 12:00,5/6/2025,12,89966,12532,34641,1512,352,29865,205,537,7040,0,3282
5/6/2025 17:00,5/6/2025 12:00,5/6/2025 13:00,5/6/2025,13,89413,12484,33584,1520,327,29847,203,531,7292,0,3625
5/6/2025 18:00,5/6/2025 13:00,5/6/2025 14:00,5/6/2025,14,89635,12338,33499,1477,350,29825,205,533,7815,0,3593
5/6/2025 19:00,5/6/2025 14:00,5/6/2025 15:00,5/6/2025,15,89772,12536,33069,1392,297,29811,266,531,8197,0,3673
5/6/2025 20:00,5/6/2025 15:00,5/6/2025 16:00,5/6/2025,16,89654,12538,32911,1425,247,29833,380,522,8033,0,3765
5/6/2025 21:00,5/6/2025 16:00,5/6/2025 17:00,5/6/2025,17,90189,12593,33320,1926,296,29831,458,523,7738,0,3504
5/6/2025 22:00,5/6/2025 17:00,5/6/2025 18:00,5/6/2025,18,91194,12541,33765,3379,372,29832,700,522,6913,11,3159
5/6/2025 23:00,5/6/2025 18:00,5/6/2025 19:00,5/6/2025,19,92492,12747,36673,3965,524,29838,599,526,4997,14,2609
5/7/2025 0:00,5/6/2025 19:00,5/6/2025 20:00,5/6/2025,20,91420,13162,38969,4268,620,29849,605,528,1538,14,1867
5/7/2025 1:00,5/6/2025 20:00,5/6/2025 21:00,5/6/2025,21,92325,13680,41079,4492,741,29853,512,540,122,2,1304
5/7/2025 2:00,5/6/2025 21:00,5/6/2025 22:00,5/6/2025,22,91205,13952,40481,3989,809,29850,409,549,38,0,1128
5/7/2025 3:00,5/6/2025 22:00,5/6/2025 23:00,5/6/2025,23,87135,13733,37749,2531,749,29860,390,547,36,0,1540
5/7/2025 4:00,5/6/2025 23:00,5/7/2025 0:00,5/6/2025,24,81873,12841,34064,1461,601,29862,387,545,36,0,2076
5/7/2025 5:00,5/7/2025 0:00,5/7/2025 1:00,5/7/2025,1,79028,12096,31384,1403,486,29866,207,552,36,0,2998
5/7/2025 6:00,5/7/2025 1:00,5/7/2025 2:00,5/7/2025,2,78140,11774,30180,1406,463,29870,205,545,36,0,3661
5/7/2025 7:00,5/7/2025 2:00,5/7/2025 3:00,5/7/2025,3,77406,11659,29735,1410,430,29881,207,506,36,0,3542
5/7/2025 8:00,5/7/2025 3:00,5/7/2025 4:00,5/7/2025,4,76320,11637,29676,1408,446,29886,208,529,36,0,2494
5/7/2025 9:00,5/7/2025 4:00,5/7/2025 5:00,5/7/2025,5,77215,11885,30296,1398,493,29889,210,547,36,0,2461
5/7/2025 10:00,5/7/2025 5:00,5/7/2025 6:00,5/7/2025,6,78032,12127,30277,1393,435,29895,213,552,36,0,3104
5/7/2025 11:00,5/7/2025 6:00,5/7/2025 7:00,5/7/2025,7,82265,13011,32677,1961,519,29902,214,535,195,0,3251
5/7/2025 12:00,5/7/2025 7:00,5/7/2025 8:00,5/7/2025,8,85659,13719,32994,1930,567,29901,270,516,2893,0,2869
5/7/2025 13:00,5/7/2025 8:00,5/7/2025 9:00,5/7/2025,9,87756,13607,32666,1545,363,29898,388,512,6648,0,2129
5/7/2025 14:00,5/7/2025 9:00,5/7/2025 10:00,5/7/2025,10,89238,13747,33574,1424,277,29900,358,512,8458,0,988
5/7/2025 15:00,5/7/2025 10:00,5/7/2025 11:00,5/7/2025,11,89696,14103,33147,1418,252,29882,338,522,9592,0,442
5/7/2025 16:00,5/7/2025 11:00,5/7/2025 12:00,5/7/2025,12,89888,13885,32416,1424,182,29861,314,517,10854,0,435
5/7/2025 17:00,5/7/2025 12:00,5/7/2025 13:00,5/7/2025,13,89714,13888,32407,1424,181,29841,329,511,10671,0,462
5/7/2025 18:00,5/7/2025 13:00,5/7/2025 14:00,5/7/2025,14,90019,13942,32816,1426,181,29829,346,505,10443,0,531
5/7/2025 19:00,5/7/2025 14:00,5/7/2025 15:00,5/7/2025,15,90503,14184,33437,1506,247,29800,330,498,9907,0,594
5/7/2025 20:00,5/7/2025 15:00,5/7/2025 16:00,5/7/2025,16,91468,14124,33659,1956,319,29775,676,498,9613,0,848
5/7/2025 21:00,5/7/2025 16:00,5/7/2025 17:00,5/7/2025,17,93253,14184,35415,3423,574,29762,545,504,7986,0,860
5/7/2025 22:00,5/7/2025 17:00,5/7/2025 18:00,5/7/2025,18,94179,14711,36604,4287,762,29771,492,499,6220,4,829
5/7/2025 23:00,5/7/2025 18:00,5/7/2025 19:00,5/7/2025,19,94054,15017,36860,4533,675,29773,490,498,4354,4,1850
5/8/2025 0:00,5/7/2025 19:00,5/7/2025 20:00,5/7/2025,20,93575,14959,38002,4744,627,29781,506,498,1522,4,2932
5/8/2025 1:00,5/7/2025 20:00,5/7/2025 21:00,5/7/2025,21,94560,15061,38872,4772,748,29805,511,505,172,4,4110
5/8/2025 2:00,5/7/2025 21:00,5/7/2025 22:00,5/7/2025,22,94520,15026,39339,3828,859,29824,533,505,41,0,4565
5/8/2025 3:00,5/7/2025 22:00,5/7/2025 23:00,5/7/2025,23,90564,15032,36668,2887,807,29851,459,507,41,0,4312
5/8/2025 4:00,5/7/2025 23:00,5/8/2025 0:00,5/7/2025,24,84766,14128,33752,1679,658,29862,385,503,41,0,3758
5/8/2025 5:00,5/8/2025 0:00,5/8/2025 1:00,5/8/2025,1,80934,13162,31703,1422,485,29872,214,508,41,0,3527
5/8/2025 6:00,5/8/2025 1:00,5/8/2025 2:00,5/8/2025,2,78368,12475,29631,1418,364,29890,210,505,41,0,3834
5/8/2025 7:00,5/8/2025 2:00,5/8/2025 3:00,5/8/2025,3,76932,11996,29007,1412,364,29893,214,499,41,0,3506
5/8/2025 8:00,5/8/2025 3:00,5/8/2025 4:00,5/8/2025,4,75712,11722,28411,1408,365,29900,214,499,41,0,3152
5/8/2025 9:00,5/8/2025 4:00,5/8/2025 5:00,5/8/2025,5,76282,11701,28945,1409,365,29910,212,505,41,0,3194
5/8/2025 10:00,5/8/2025 5:00,5/8/2025 6:00,5/8/2025,6,77919,12111,29899,1418,366,29923,210,506,41,0,3445
5/8/2025 11:00,5/8/2025 6:00,5/8/2025 7:00,5/8/2025,7,81017,12923,31735,1982,367,29934,209,498,178,0,3191
5/8/2025 12:00,5/8/2025 7:00,5/8/2025 8:00,5/8/2025,8,84389,13506,32827,1899,365,29941,208,498,2002,0,3143
5/8/2025 13:00,5/8/2025 8:00,5/8/2025 9:00,5/8/2025,9,87250,13308,32062,1503,274,29939,208,493,5941,0,3522
5/8/2025 14:00,5/8/2025 9:00,5/8/2025 10:00,5/8/2025,10,89677,13239,32010,1442,173,29928,209,504,7933,0,4239
5/8/2025 15:00,5/8/2025 10:00,5/8/2025 11:00,5/8/2025,11,90643,13624,32353,1447,115,29903,208,505,8428,0,4060
5/8/2025 16:00,5/8/2025 11:00,5/8/2025 12:00,5/8/2025,12,91105,13602,32881,1433,113,29889,211,502,9035,0,3439
5/8/2025 17:00,5/8/2025 12:00,5/8/2025 13:00,5/8/2025,13,92480,13419,33678,1440,113,29868,224,507,9799,0,3432
5/8/2025 18:00,5/8/2025 13:00,5/8/2025 14:00,5/8/2025,14,94540,13416,35207,1538,112,29844,316,511,9597,0,3999
5/8/2025 19:00,5/8/2025 14:00,5/8/2025 15:00,5/8/2025,15,94711,13062,34014,2474,143,29825,690,508,9288,0,4707
5/8/2025 20:00,5/8/2025 15:00,5/8/2025 16:00,5/8/2025,16,95168,13160,33854,2794,229,29821,676,509,8710,3,5412
5/8/2025 21:00,5/8/2025 16:00,5/8/2025 17:00,5/8/2025,17,96746,13554,34818,3377,316,29826,676,520,7540,0,6119
5/8/2025 22:00,5/8/2025 17:00,5/8/2025 18:00,5/8/2025,18,97277,13387,35086,4261,339,29837,731,524,6571,2,6539
5/8/2025 23:00,5/8/2025 18:00,5/8/2025 19:00,5/8/2025,19,96837,12988,36871,4887,346,29846,814,529,4605,4,5947
5/9/2025 0:00,5/8/2025 19:00,5/8/2025 20:00,5/8/2025,20,95847,13100,38935,4833,352,29856,934,526,1544,4,5763
5/9/2025 1:00,5/8/2025 20:00,5/8/2025 21:00,5/8/2025,21,96164,13796,39872,5116,355,29869,703,521,189,4,5739
5/9/2025 2:00,5/8/2025 21:00,5/8/2025 22:00,5/8/2025,22,95304,14195,39777,4510,356,29880,609,543,26,1,5407
5/9/2025 3:00,5/8/2025 22:00,5/8/2025 23:00,5/8/2025,23,91433,14194,37895,2971,358,29888,643,553,26,2,4903
5/9/2025 4:00,5/8/2025 23:00,5/9/2025 0:00,5/8/2025,24,85768,13943,34212,1726,358,29906,574,549,26,5,4469
5/9/2025 5:00,5/9/2025 0:00,5/9/2025 1:00,5/9/2025,1,81695,13526,31661,1399,346,29903,237,553,26,1,4043
5/9/2025 6:00,5/9/2025 1:00,5/9/2025 2:00,5/9/2025,2,80317,13433,30716,1391,358,29929,208,550,26,0,3706
5/9/2025 8:00,5/9/2025 3:00,5/9/2025 4:00,5/9/2025,4,78980,13284,30530,1400,335,29934,207,547,26,0,2717
5/9/2025 9:00,5/9/2025 4:00,5/9/2025 5:00,5/9/2025,5,79044,13114,30786,1420,354,29941,210,549,26,0,2644
5/9/2025 10:00,5/9/2025 5:00,5/9/2025 6:00,5/9/2025,6,79837,13339,31471,1457,305,29957,214,557,26,0,2511
5/9/2025 11:00,5/9/2025 6:00,5/9/2025 7:00,5/9/2025,7,83116,13591,32958,2855,331,29971,215,551,98,0,2546
5/9/2025 12:00,5/9/2025 7:00,5/9/2025 8:00,5/9/2025,8,87109,14292,34203,3228,360,29973,213,546,1746,0,2548
5/9/2025 13:00,5/9/2025 8:00,5/9/2025 9:00,5/9/2025,9,89452,14429,34954,2644,351,29969,213,541,4757,0,1594
5/9/2025 14:00,5/9/2025 9:00,5/9/2025 10:00,5/9/2025,10,90199,14228,35244,2262,359,29959,211,533,6389,0,1014
5/9/2025 15:00,5/9/2025 10:00,5/9/2025 11:00,5/9/2025,11,90479,14306,35202,1766,321,29950,210,540,7233,0,951
5/9/2025 16:00,5/9/2025 11:00,5/9/2025 12:00,5/9/2025,12,89786,13872,33760,1572,285,29939,208,557,8307,0,1286
5/9/2025 17:00,5/9/2025 12:00,5/9/2025 13:00,5/9/2025,13,90286,13718,33319,1656,252,29931,207,568,9055,0,1580
5/9/2025 18:00,5/9/2025 13:00,5/9/2025 14:00,5/9/2025,14,90330,13745,32970,1615,230,29928,210,542,9379,0,1711
5/9/2025 19:00,5/9/2025 14:00,5/9/2025 15:00,5/9/2025,15,90561,14056,32975,1622,231,29917,206,535,9222,0,1797
5/9/2025 20:00,5/9/2025 15:00,5/9/2025 16:00,5/9/2025,16,89838,13788,32443,1617,231,29917,203,539,9316,0,1784
5/9/2025 21:00,5/9/2025 16:00,5/9/2025 17:00,5/9/2025,17,89890,13798,32787,1957,230,29904,270,550,8676,0,1718
5/9/2025 22:00,5/9/2025 17:00,5/9/2025 18:00,5/9/2025,18,89883,13495,32654,2475,256,29904,209,545,8563,4,1778
5/9/2025 23:00,5/9/2025 18:00,5/9/2025 19:00,5/9/2025,19,89432,13365,33485,2771,332,29905,423,549,6841,5,1756
5/10/2025 0:00,5/9/2025 19:00,5/9/2025 20:00,5/9/2025,20,88935,13610,35163,4037,352,29909,537,561,2973,5,1788
5/10/2025 1:00,5/9/2025 20:00,5/9/2025 21:00,5/9/2025,21,89382,14252,36346,5024,371,29900,542,549,286,5,2107
5/10/2025 2:00,5/9/2025 21:00,5/9/2025 22:00,5/9/2025,22,88032,14634,35666,4540,363,29891,256,542,20,0,2120
5/10/2025 3:00,5/9/2025 22:00,5/9/2025 23:00,5/9/2025,23,84225,14547,33843,2886,344,29927,236,547,20,0,1875
5/10/2025 4:00,5/9/2025 23:00,5/10/2025 0:00,5/9/2025,24,79620,14310,30785,1870,306,29871,213,536,20,0,1709
5/10/2025 5:00,5/10/2025 0:00,5/10/2025 1:00,5/10/2025,1,76048,13752,28213,1457,220,29836,213,539,20,0,1798
5/10/2025 6:00,5/10/2025 1:00,5/10/2025 2:00,5/10/2025,2,75182,13003,27972,1420,90,29798,214,523,20,0,2142
5/10/2025 7:00,5/10/2025 2:00,5/10/2025 3:00,5/10/2025,3,74489,12462,27740,1416,1,29787,217,530,20,0,2316
5/10/2025 8:00,5/10/2025 3:00,5/10/2025 4:00,5/10/2025,4,73136,12029,26935,1411,1,29764,218,527,20,0,2231
5/10/2025 9:00,5/10/2025 4:00,5/10/2025 5:00,5/10/2025,5,73021,12044,26671,1668,1,29753,223,534,20,0,2107
5/10/2025 10:00,5/10/2025 5:00,5/10/2025 6:00,5/10/2025,6,73732,12128,27090,1771,1,29721,223,532,20,0,2246
5/10/2025 11:00,5/10/2025 6:00,5/10/2025 7:00,5/10/2025,7,74822,12099,27454,1763,1,29696,219,533,302,0,2755
5/10/2025 12:00,5/10/2025 7:00,5/10/2025 8:00,5/10/2025,8,76274,12039,25544,1476,1,29676,218,531,3803,0,2986
5/10/2025 13:00,5/10/2025 8:00,5/10/2025 9:00,5/10/2025,9,79726,12083,24154,1424,1,29644,218,527,9031,0,2644
5/10/2025 14:00,5/10/2025 9:00,5/10/2025 10:00,5/10/2025,10,80516,11698,24148,1433,1,29593,217,532,11100,0,1794
5/10/2025 15:00,5/10/2025 10:00,5/10/2025 11:00,5/10/2025,11,80161,11150,24311,1412,1,29501,216,533,11331,0,1706
5/10/2025 16:00,5/10/2025 11:00,5/10/2025 12:00,5/10/2025,12,80303,10660,24677,1399,1,29548,215,544,11606,0,1653
5/10/2025 17:00,5/10/2025 12:00,5/10/2025 13:00,5/10/2025,13,79611,10471,24430,1389,1,29529,213,541,11571,0,1466
5/10/2025 18:00,5/10/2025 13:00,5/10/2025 14:00,5/10/2025,14,79154,10360,24365,1382,1,29503,211,542,11500,0,1290
5/10/2025 19:00,5/10/2025 14:00,5/10/2025 15:00,5/10/2025,15,79777,10365,25207,1386,1,29515,212,543,11134,0,1414
5/10/2025 20:00,5/10/2025 15:00,5/10/2025 16:00,5/10/2025,16,80425,10382,26004,1397,1,29526,212,553,10454,0,1896
5/10/2025 21:00,5/10/2025 16:00,5/10/2025 17:00,5/10/2025,17,81795,10488,27215,1405,1,29543,210,569,9451,0,2913
5/10/2025 22:00,5/10/2025 17:00,5/10/2025 18:00,5/10/2025,18,83530,11274,28940,1897,39,29561,209,569,7412,4,3625
5/10/2025 23:00,5/10/2025 18:00,5/10/2025 19:00,5/10/2025,19,83692,11785,29453,2838,134,29573,206,575,4599,4,4525
5/11/2025 0:00,5/10/2025 19:00,5/10/2025 20:00,5/10/2025,20,84691,12224,30599,4444,276,29601,202,574,1786,4,4981
5/11/2025 1:00,5/10/2025 20:00,5/10/2025 21:00,5/10/2025,21,85114,12870,31355,4528,338,29636,206,575,214,5,5387
5/11/2025 2:00,5/10/2025 21:00,5/10/2025 22:00,5/10/2025,22,84397,13155,31285,3605,285,29679,206,581,18,0,5583
5/11/2025 3:00,5/10/2025 22:00,5/10/2025 23:00,5/10/2025,23,81058,12682,29734,2703,235,29715,210,587,18,0,5174
5/11/2025 4:00,5/10/2025 23:00,5/11/2025 0:00,5/10/2025,24,77630,11902,28422,1914,166,29746,208,588,18,0,4666
5/11/2025 5:00,5/11/2025 0:00,5/11/2025 1:00,5/11/2025,1,73342,11314,25695,1490,48,29767,212,591,39,0,4186
5/11/2025 6:00,5/11/2025 1:00,5/11/2025 2:00,5/11/2025,2,72087,10904,24922,1461,1,29777,214,594,18,0,4196
5/11/2025 7:00,5/11/2025 2:00,5/11/2025 3:00,5/11/2025,3,70432,10785,23634,1470,1,29795,216,589,18,0,3924
5/11/2025 8:00,5/11/2025 3:00,5/11/2025 4:00,5/11/2025,4,70416,10735,24110,1463,1,29829,217,579,18,0,3464
5/11/2025 9:00,5/11/2025 4:00,5/11/2025 5:00,5/11/2025,5,70795,10498,24728,1465,1,29852,219,585,18,0,3429
5/11/2025 10:00,5/11/2025 5:00,5/11/2025 6:00,5/11/2025,6,70712,10072,24921,1464,1,29895,221,596,18,0,3524
5/11/2025 11:00,5/11/2025 6:00,5/11/2025 7:00,5/11/2025,7,70844,10084,24771,1457,1,29915,219,586,192,0,3619
5/11/2025 12:00,5/11/2025 7:00,5/11/2025 8:00,5/11/2025,8,71738,10074,23222,1451,1,29908,215,583,2731,0,3553
5/11/2025 13:00,5/11/2025 8:00,5/11/2025 9:00,5/11/2025,9,73869,9994,22254,1447,1,29896,215,569,7026,0,2467
5/11/2025 14:00,5/11/2025 9:00,5/11/2025 10:00,5/11/2025,10,74089,9934,20963,1404,1,29875,215,561,9214,0,1922
5/11/2025 15:00,5/11/2025 10:00,5/11/2025 11:00,5/11/2025,11,75256,9919,21408,1431,1,29852,213,564,10026,0,1842
5/11/2025 16:00,5/11/2025 11:00,5/11/2025 12:00,5/11/2025,12,75418,9940,21316,1426,1,29849,213,566,10297,0,1810
5/11/2025 17:00,5/11/2025 12:00,5/11/2025 13:00,5/11/2025,13,75795,9936,20977,1439,1,29830,210,568,10447,0,2387
5/11/2025 18:00,5/11/2025 13:00,5/11/2025 14:00,5/11/2025,14,77487,9867,22106,1482,1,29831,209,566,10198,0,3227
5/11/2025 19:00,5/11/2025 14:00,5/11/2025 15:00,5/11/2025,15,79917,9931,24592,1835,1,29822,210,560,9642,0,3324
5/11/2025 20:00,5/11/2025 15:00,5/11/2025 16:00,5/11/2025,16,82111,10361,27316,1914,40,29807,209,561,9039,0,2864
5/11/2025 21:00,5/11/2025 16:00,5/11/2025 17:00,5/11/2025,17,84346,11281,29521,2336,108,29798,208,551,8086,12,2445
5/11/2025 22:00,5/11/2025 17:00,5/11/2025 18:00,5/11/2025,18,87255,12073,31339,3574,139,29793,209,538,7229,2,2359
5/11/2025 23:00,5/11/2025 18:00,5/11/2025 19:00,5/11/2025,19,88772,12545,32204,4930,203,29799,209,538,5888,12,2444
5/12/2025 0:00,5/11/2025 19:00,5/11/2025 20:00,5/11/2025,20,89610,13672,34651,5209,245,29802,209,539,2620,15,2648
5/12/2025 1:00,5/11/2025 20:00,5/11/2025 21:00,5/11/2025,21,89989,14848,36050,5290,250,29816,210,535,282,13,2695
5/12/2025 12:00,5/12/2025 7:00,5/12/2025 8:00,5/12/2025,8,83233,13754,31128,1762,328,29895,215,502,1444,0,4205
5/12/2025 13:00,5/12/2025 8:00,5/12/2025 9:00,5/12/2025,9,85401,14296,31871,1672,346,29880,214,494,3605,0,3023
5/12/2025 14:00,5/12/2025 9:00,5/12/2025 10:00,5/12/2025,10,85697,14181,31737,1472,248,29865,221,499,5393,0,2081
5/12/2025 15:00,5/12/2025 10:00,5/12/2025 11:00,5/12/2025,11,87290,14486,32677,1492,310,29801,213,498,6136,0,1677
5/12/2025 16:00,5/12/2025 11:00,5/12/2025 12:00,5/12/2025,12,88306,15558,32945,1485,308,29785,211,490,5858,10,1656
5/12/2025 17:00,5/12/2025 12:00,5/12/2025 13:00,5/12/2025,13,88859,16085,32395,1712,493,29812,224,496,5612,1,2029
5/12/2025 18:00,5/12/2025 13:00,5/12/2025 14:00,5/12/2025,14,90667,16315,33482,1958,523,29813,220,495,5585,0,2276
5/12/2025 19:00,5/12/2025 14:00,5/12/2025 15:00,5/12/2025,15,93036,16645,35028,2383,574,29795,228,496,4829,0,3058
5/12/2025 20:00,5/12/2025 15:00,5/12/2025 16:00,5/12/2025,16,93991,16536,36221,2402,588,29763,242,478,3667,0,4094
5/12/2025 21:00,5/12/2025 16:00,5/12/2025 17:00,5/12/2025,17,95247,16507,36748,3286,546,29754,254,482,2963,12,4695
5/12/2025 22:00,5/12/2025 17:00,5/12/2025 18:00,5/12/2025,18,96844,16594,38911,4123,602,29750,293,493,1984,2,4092
5/12/2025 23:00,5/12/2025 18:00,5/12/2025 19:00,5/12/2025,19,96422,16226,39612,4196,618,29758,328,494,1321,13,3856
5/13/2025 0:00,5/12/2025 19:00,5/12/2025 20:00,5/12/2025,20,96087,16019,40003,4306,647,29759,327,497,680,15,3834
5/13/2025 1:00,5/12/2025 20:00,5/12/2025 21:00,5/12/2025,21,96936,16565,41285,4829,712,29772,237,497,149,12,2878
5/13/2025 2:00,5/12/2025 21:00,5/12/2025 22:00,5/12/2025,22,95350,16804,39784,4625,773,29787,230,506,32,0,2809
5/13/2025 3:00,5/12/2025 22:00,5/12/2025 23:00,5/12/2025,23,90429,16688,37212,2651,692,29800,234,505,32,0,2615
5/13/2025 4:00,5/12/2025 23:00,5/13/2025 0:00,5/12/2025,24,85628,16372,34176,1547,616,29799,230,489,32,0,2367
5/13/2025 5:00,5/13/2025 0:00,5/13/2025 1:00,5/13/2025,1,81906,15420,31712,1479,601,29802,212,487,32,0,2161
5/13/2025 6:00,5/13/2025 1:00,5/13/2025 2:00,5/13/2025,2,79223,14019,30330,1472,496,29815,214,499,32,0,2346
5/13/2025 7:00,5/13/2025 2:00,5/13/2025 3:00,5/13/2025,3,77988,13250,29853,1461,344,29822,215,499,32,0,2512
5/13/2025 8:00,5/13/2025 3:00,5/13/2025 4:00,5/13/2025,4,76835,12889,28751,1465,344,29822,217,500,32,0,2815
5/13/2025 9:00,5/13/2025 4:00,5/13/2025 5:00,5/13/2025,5,77420,12847,29299,1462,384,29825,218,499,32,0,2854
5/13/2025 10:00,5/13/2025 5:00,5/13/2025 6:00,5/13/2025,6,80313,13432,31765,1459,496,29820,218,498,32,0,2593
5/13/2025 11:00,5/13/2025 6:00,5/13/2025 7:00,5/13/2025,7,83818,14510,34317,1509,626,29802,215,500,44,0,2295
5/13/2025 12:00,5/13/2025 7:00,5/13/2025 8:00,5/13/2025,8,87109,15046,36626,1524,740,29785,348,495,413,0,2132
5/13/2025 13:00,5/13/2025 8:00,5/13/2025 9:00,5/13/2025,9,89716,15964,37882,1526,829,29770,389,496,1013,0,1847
5/13/2025 14:00,5/13/2025 9:00,5/13/2025 10:00,5/13/2025,10,90934,16596,38250,1551,829,29741,348,493,1565,7,1554
5/13/2025 15:00,5/13/2025 10:00,5/13/2025 11:00,5/13/2025,11,92323,16772,38657,2125,811,29721,314,500,2132,7,1284
5/13/2025 16:00,5/13/2025 11:00,5/13/2025 12:00,5/13/2025,12,92151,16271,37839,2379,814,29695,306,518,3080,0,1249
5/13/2025 17:00,5/13/2025 12:00,5/13/2025 13:00,5/13/2025,13,92967,16214,38152,2452,896,29683,304,522,3438,0,1306
5/13/2025 18:00,5/13/2025 13:00,5/13/2025 14:00,5/13/2025,14,94040,16319,38274,2402,950,29676,345,540,4036,0,1498
5/13/2025 19:00,5/13/2025 14:00,5/13/2025 15:00,5/13/2025,15,94083,15947,37609,2383,1017,29675,354,544,4888,0,1666
5/13/2025 20:00,5/13/2025 15:00,5/13/2025 16:00,5/13/2025,16,93900,15421,36812,2758,939,29672,331,540,5491,0,1936
5/13/2025 21:00,5/13/2025 16:00,5/13/2025 17:00,5/13/2025,17,95080,15580,37438,3407,922,29667,375,538,5140,2,2011
5/13/2025 22:00,5/13/2025 17:00,5/13/2025 18:00,5/13/2025,18,96627,16066,38184,4547,951,29665,356,550,4043,3,2262
5/13/2025 23:00,5/13/2025 18:00,5/13/2025 19:00,5/13/2025,19,96670,16617,39728,4576,906,29697,380,555,2318,12,1881
5/14/2025 0:00,5/13/2025 19:00,5/13/2025 20:00,5/13/2025,20,96403,16854,40107,4869,707,29712,384,550,1041,15,2164
5/14/2025 1:00,5/13/2025 20:00,5/13/2025 21:00,5/13/2025,21,96538,17247,40686,4919,730,29737,367,545,108,9,2190
5/14/2025 2:00,5/13/2025 21:00,5/13/2025 22:00,5/13/2025,22,95254,17427,40208,3962,741,29761,361,546,22,0,2226
5/14/2025 3:00,5/13/2025 22:00,5/13/2025 23:00,5/13/2025,23,91093,17197,38224,2476,617,29781,285,546,22,0,1945
5/14/2025 4:00,5/13/2025 23:00,5/14/2025 0:00,5/13/2025,24,85611,16464,34422,1637,589,29800,206,548,22,0,1923
5/14/2025 5:00,5/14/2025 0:00,5/14/2025 1:00,5/14/2025,1,81063,15336,31104,1577,567,29807,205,557,22,0,1888
5/14/2025 6:00,5/14/2025 1:00,5/14/2025 2:00,5/14/2025,2,78408,13769,30185,1564,480,29816,208,566,22,0,1798
5/14/2025 7:00,5/14/2025 2:00,5/14/2025 3:00,5/14/2025,3,77373,13070,29858,1564,470,29807,212,554,22,0,1816
5/14/2025 8:00,5/14/2025 3:00,5/14/2025 4:00,5/14/2025,4,76112,12605,29230,1568,423,29815,211,541,22,0,1697
5/14/2025 9:00,5/14/2025 4:00,5/14/2025 5:00,5/14/2025,5,75252,12269,28914,1579,427,29824,211,523,22,0,1483
5/14/2025 10:00,5/14/2025 5:00,5/14/2025 6:00,5/14/2025,6,77805,12937,30918,1597,500,29822,214,513,22,0,1282
5/14/2025 11:00,5/14/2025 6:00,5/14/2025 7:00,5/14/2025,7,81695,14530,33193,1622,575,29831,214,505,92,0,1133
5/14/2025 12:00,5/14/2025 7:00,5/14/2025 8:00,5/14/2025,8,84740,15319,34502,1617,600,29820,351,493,1000,0,1038
5/14/2025 13:00,5/14/2025 8:00,5/14/2025 9:00,5/14/2025,9,88009,15785,36093,1610,661,29806,395,487,2352,0,820
5/14/2025 14:00,5/14/2025 9:00,5/14/2025 10:00,5/14/2025,10,90268,15822,36922,1585,667,29799,419,488,3869,0,697
5/14/2025 15:00,5/14/2025 10:00,5/14/2025 11:00,5/14/2025,11,92375,15920,37782,1545,756,29774,323,487,5179,0,609
5/14/2025 16:00,5/14/2025 11:00,5/14/2025 12:00,5/14/2025,12,93392,15661,37313,1599,728,29755,315,488,6902,0,631
5/14/2025 17:00,5/14/2025 12:00,5/14/2025 13:00,5/14/2025,13,95106,16107,37565,2053,788,29742,310,482,7368,0,691
5/14/2025 18:00,5/14/2025 13:00,5/14/2025 14:00,5/14/2025,14,96232,16419,38064,2542,817,29708,447,459,6901,0,875
5/14/2025 19:00,5/14/2025 14:00,5/14/2025 15:00,5/14/2025,15,97696,17059,39249,3353,927,29698,477,474,5409,1,1049
5/14/2025 20:00,5/14/2025 15:00,5/14/2025 16:00,5/14/2025,16,97405,17255,39833,3684,851,29693,431,484,3878,0,1296
5/14/2025 21:00,5/14/2025 16:00,5/14/2025 17:00,5/14/2025,17,97884,17290,39718,4277,737,29690,418,483,4131,0,1140
